,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
51560,163160,Apotek Prima palabuhanratu,jln siliwangi depan bank mandiri,-6.98818899,106.54741789,4.2880001068115225,30020013,3202110006,33,2,Apotek
51561,163161,Apotik Muthia,Apotik Muthia,-6.39225432,106.83910326,3.2160000801086426,30020013,3276030008,33,2,Apotek
51562,163162,Apotek Mitta Farma,Apotek Mitta Farma,-6.308829613078951,107.30386175215244,3.0,30020013,3215113002,33,2,Apotek
51563,163163,Apotik,"Komplek Pasar,RT.015 RW.003",-7.42194525114604,108.6954803019762,13.652999877929688,30020013,3207110006,33,2,Apotek
51564,163164,apotik Karangnunggal,depan bubur ayam m iwan,-7.62551103,108.13671007,3.2160000801086426,30020013,3206020007,33,2,Apotek
51565,163165,apotek,apotek,-6.875695959498635,107.57954925298692,3.0,30020013,3273250001,33,2,Apotek
51566,163166,Apotek Sinar Asia,Kp. katapang Rt. 1 Rw. 14,-6.99819356,107.55391182,4.550999641418457,30020013,3204180006,33,2,Apotek
51567,163167,Apotek Seroja,Apotek Seroja,-6.30709261,107.29903334,3.2160000801086426,30020013,3215113002,33,2,Apotek
51568,163168,Apotek Kimia Farma,Samping Bengkel Mobil Nono,-6.686955387544468,108.5488087311387,4.0,30020013,3209171003,33,2,Apotek
51569,163169,Apotek Babakan,apotek,-6.87047408,108.72197759,3.2160000801086426,30020013,3209040008,33,2,Apotek
51570,163170,Apotek Kimia Farma,Apotek Kimia Farma terletak di sebelah Apotek Teratai Farma,-6.30743911,107.30260399,3.2160000801086426,30020013,3215113002,33,2,Apotek
51571,164521,APOTEK 86,APOTEK 86,-6.354730171849963,108.36677961051464,5.0,30020013,3212140006,33,2,Apotek
51572,164522,Apotik Mama,Apotik Mama Jln .Proklamasi RT05/RW29,-6.39272551,106.84649648,10.0,30020013,3276030009,33,2,Apotek
51573,164523,Apotek Ating,"Jln. Raya Laswi RT.006/003, samping Bengkel",-7.035285099999999,107.71102246,6.0,30020013,3204130004,33,2,Apotek
51574,164524,Apotek Afiat Farma,APOTEK AFIAT FARMA Rt 10 Rw 01 Dusun Kliwon,-7.057325941387204,108.75766262412073,3.0,30020013,3208070012,33,2,Apotek
51575,164525,Apotek DH Farma,sebelah timur Balcony Mart,-6.987320334399789,108.4925453737378,9.648000717163086,30020013,3208130014,33,2,Apotek
51576,164526,APOTEK  UKI FARMA,APOTEK jln  baru rt 04 rw 02,-7.02766731,107.75078244,3.2160000801086426,30020013,3204120008,33,2,Apotek
51577,164527,apotek murni 2,apotek murni 2,-7.328376666666666,108.230645,1.600000023841858,30020013,3278040005,33,2,Apotek
51578,164528,apotek Amarta,apotek Amarta,-7.328323333333333,108.23043333333332,1.0,30020013,3278040005,33,2,Apotek
51579,164529,Apotek Trans Medika,Apotek,-6.744389999999999,107.44549666666666,1.0,30020013,3217140006,33,2,Apotek
51580,164530,Apotek Akbar Farma,Apotek,-6.7440783333333325,107.44502833333333,0.8000000119209291,30020013,3217140006,33,2,Apotek
51581,164531,Apotek Bintang Farma,Dekat Rumah Bpk Abror Rt 004/Rw 006,-7.38664518,108.18807022,3.2160000801086426,30020013,3278010007,33,2,Apotek
